date,bitcoin,btc
2017-08-15 03:36:00,86,2
2017-08-15 03:44:00,73,3
2017-08-15 03:52:00,77,1
2017-08-15 04:00:00,100,0
2017-08-15 04:08:00,74,5
2017-08-15 04:16:00,71,2
2017-08-15 04:24:00,74,3
2017-08-15 04:32:00,81,2
2017-08-15 04:40:00,84,2
2017-08-15 04:48:00,71,1
2017-08-15 04:56:00,75,4
2017-08-15 05:04:00,68,3
2017-08-15 05:12:00,59,9
2017-08-15 05:20:00,67,5
2017-08-15 05:28:00,74,1
2017-08-15 05:36:00,46,3
2017-08-15 05:44:00,68,6
2017-08-15 05:52:00,66,0
2017-08-15 06:00:00,54,3
2017-08-15 06:08:00,64,1
2017-08-15 06:16:00,63,1
2017-08-15 06:24:00,45,5
2017-08-15 06:32:00,53,3
2017-08-15 06:40:00,63,5
2017-08-15 06:48:00,57,1
2017-08-15 06:56:00,62,4
2017-08-15 07:04:00,57,4
2017-08-15 07:12:00,65,1
2017-08-15 07:20:00,49,1
2017-08-15 07:28:00,44,2
2017-08-15 07:36:00,57,4
2017-08-15 07:44:00,65,2
2017-08-15 07:52:00,48,2
2017-08-15 08:00:00,43,4
2017-08-15 08:08:00,53,2
2017-08-15 08:16:00,46,2
2017-08-15 08:24:00,49,5
2017-08-15 08:32:00,57,6
2017-08-15 08:40:00,39,2
2017-08-15 08:48:00,53,5
2017-08-15 08:56:00,56,3
2017-08-15 09:04:00,52,4
2017-08-15 09:12:00,63,2
2017-08-15 09:20:00,33,2
2017-08-15 09:28:00,51,2
2017-08-15 09:36:00,44,4
2017-08-15 09:44:00,45,2
2017-08-15 09:52:00,51,2
2017-08-15 10:00:00,63,2
2017-08-15 10:08:00,52,5
2017-08-15 10:16:00,65,4
2017-08-15 10:24:00,64,4
2017-08-15 10:32:00,53,5
2017-08-15 10:40:00,57,3
2017-08-15 10:48:00,64,4
2017-08-15 10:56:00,56,1
2017-08-15 11:04:00,66,4
2017-08-15 11:12:00,58,2
2017-08-15 11:20:00,56,2
2017-08-15 11:28:00,61,3
2017-08-15 11:36:00,48,3
2017-08-15 11:44:00,50,2
2017-08-15 11:52:00,46,1
2017-08-15 12:00:00,52,3
2017-08-15 12:08:00,52,3
2017-08-15 12:16:00,47,4
2017-08-15 12:24:00,61,1
2017-08-15 12:32:00,54,4
2017-08-15 12:40:00,64,3
2017-08-15 12:48:00,73,4
2017-08-15 12:56:00,57,1
2017-08-15 13:04:00,53,4
2017-08-15 13:12:00,66,4
2017-08-15 13:20:00,60,3
2017-08-15 13:28:00,79,3
2017-08-15 13:36:00,69,3
2017-08-15 13:44:00,65,1
2017-08-15 13:52:00,63,2
2017-08-15 14:00:00,72,3
2017-08-15 14:08:00,84,4
2017-08-15 14:16:00,70,4
2017-08-15 14:24:00,75,5
2017-08-15 14:32:00,71,1
2017-08-15 14:40:00,75,1
2017-08-15 14:48:00,67,2
2017-08-15 14:56:00,71,5
2017-08-15 15:04:00,68,3
2017-08-15 15:12:00,85,3
2017-08-15 15:20:00,63,3
2017-08-15 15:28:00,76,4
2017-08-15 15:36:00,72,2
2017-08-15 15:44:00,69,3
2017-08-15 15:52:00,59,4
2017-08-15 16:00:00,72,4
2017-08-15 16:08:00,62,2
2017-08-15 16:16:00,57,2
2017-08-15 16:24:00,52,2
2017-08-15 16:32:00,56,2
2017-08-15 16:40:00,60,2
2017-08-15 16:48:00,64,2
2017-08-15 16:56:00,49,3
2017-08-15 17:04:00,52,3
2017-08-15 17:12:00,57,2
2017-08-15 17:20:00,60,2
2017-08-15 17:28:00,55,1
2017-08-15 17:36:00,60,2
2017-08-15 17:44:00,57,3
2017-08-15 17:52:00,56,2
2017-08-15 18:00:00,65,2
2017-08-15 18:08:00,58,4
2017-08-15 18:16:00,53,3
2017-08-15 18:24:00,57,3
2017-08-15 18:32:00,57,2
2017-08-15 18:40:00,64,3
2017-08-15 18:48:00,63,4
2017-08-15 18:56:00,59,5
2017-08-15 19:04:00,59,3
2017-08-15 19:12:00,62,1
2017-08-15 19:20:00,54,1
2017-08-15 19:28:00,63,3
2017-08-15 19:36:00,49,2
2017-08-15 19:44:00,60,1
2017-08-15 19:52:00,55,3
2017-08-15 20:00:00,57,1
2017-08-15 20:08:00,61,2
2017-08-15 20:16:00,76,1
2017-08-15 20:24:00,54,3
2017-08-15 20:32:00,63,3
2017-08-15 20:40:00,63,4
2017-08-15 20:48:00,68,1
2017-08-15 20:56:00,67,3
2017-08-15 21:04:00,54,1
2017-08-15 21:12:00,75,4
2017-08-15 21:20:00,65,3
2017-08-15 21:28:00,57,2
2017-08-15 21:36:00,63,2
2017-08-15 21:44:00,87,4
2017-08-15 21:52:00,65,3
2017-08-15 22:00:00,72,3
2017-08-15 22:08:00,69,3
2017-08-15 22:16:00,51,1
2017-08-15 22:24:00,55,3
2017-08-15 22:32:00,52,1
2017-08-15 22:40:00,57,0
2017-08-15 22:48:00,57,3
2017-08-15 22:56:00,58,3
2017-08-15 23:04:00,64,3
2017-08-15 23:12:00,58,4
2017-08-15 23:20:00,66,4
2017-08-15 23:28:00,58,0
2017-08-15 23:36:00,44,1
2017-08-15 23:44:00,55,2
2017-08-15 23:52:00,53,3
2017-08-16 00:00:00,55,2
2017-08-16 00:00:00,74,3
2017-08-16 00:08:00,70,0
2017-08-16 00:16:00,88,4
2017-08-16 00:24:00,86,8
2017-08-16 00:32:00,77,3
2017-08-16 00:40:00,64,3
2017-08-16 00:48:00,76,6
2017-08-16 00:56:00,83,3
2017-08-16 01:04:00,67,3
2017-08-16 01:12:00,85,4
2017-08-16 01:20:00,69,4
2017-08-16 01:28:00,77,1
2017-08-16 01:36:00,70,1
2017-08-16 01:44:00,86,4
2017-08-16 01:52:00,61,3
2017-08-16 02:00:00,87,10
2017-08-16 02:08:00,81,5
2017-08-16 02:16:00,87,3
2017-08-16 02:24:00,71,3
2017-08-16 02:32:00,72,1
2017-08-16 02:40:00,80,5
2017-08-16 02:48:00,96,1
2017-08-16 02:56:00,86,3
2017-08-16 03:04:00,90,3
2017-08-16 03:12:00,78,4
2017-08-16 03:20:00,100,4
2017-08-16 03:28:00,83,0
2017-08-16 03:36:00,91,6
2017-08-16 03:44:00,82,0
2017-08-16 03:52:00,81,0
2017-08-16 04:00:00,97,3
2017-08-16 04:08:00,78,4
2017-08-16 04:16:00,85,4
2017-08-16 04:24:00,81,3
2017-08-16 04:32:00,83,1
2017-08-16 04:40:00,73,6
2017-08-16 04:48:00,97,4
2017-08-16 04:56:00,88,1
2017-08-16 05:04:00,69,1
2017-08-16 05:12:00,81,4
2017-08-16 05:20:00,79,4
2017-08-16 05:28:00,67,4
2017-08-16 05:36:00,65,8
2017-08-16 05:44:00,68,5
2017-08-16 05:52:00,94,1
2017-08-16 06:00:00,77,10
2017-08-16 06:08:00,82,2
2017-08-16 06:16:00,91,1
2017-08-16 06:24:00,74,7
2017-08-16 06:32:00,77,2
2017-08-16 06:40:00,80,7
2017-08-16 06:48:00,67,5
2017-08-16 06:56:00,80,3
2017-08-16 07:04:00,53,9
2017-08-16 07:12:00,64,5
2017-08-16 07:20:00,66,1
2017-08-16 07:28:00,62,3
2017-08-16 07:36:00,98,4
2017-08-16 07:44:00,52,5
2017-08-16 07:52:00,61,4
2017-08-16 08:00:00,63,7
2017-08-16 08:08:00,58,5
2017-08-16 08:16:00,73,2
2017-08-16 08:24:00,53,2
2017-08-16 08:32:00,62,5
2017-08-16 08:40:00,65,2
2017-08-16 08:48:00,74,5
2017-08-16 08:56:00,54,3
2017-08-16 09:04:00,45,0
2017-08-16 09:12:00,75,3
2017-08-16 09:20:00,62,3
2017-08-16 09:28:00,80,4
2017-08-16 09:36:00,61,2
2017-08-16 09:44:00,51,3
2017-08-16 09:52:00,62,2
2017-08-16 10:00:00,67,0
2017-08-16 10:08:00,60,3
2017-08-16 10:16:00,55,3
2017-08-16 10:24:00,51,1
2017-08-16 10:32:00,61,7
2017-08-16 10:40:00,63,2
2017-08-16 10:48:00,70,3
2017-08-16 10:56:00,53,2
2017-08-16 11:04:00,52,4
2017-08-16 11:12:00,59,2
2017-08-16 11:20:00,66,0
2017-08-16 11:28:00,57,1
2017-08-16 11:36:00,64,4
2017-08-16 11:44:00,64,4
2017-08-16 11:52:00,60,6
2017-08-16 12:00:00,56,2
2017-08-16 12:08:00,51,2
2017-08-16 12:16:00,72,3
2017-08-16 12:24:00,62,2
2017-08-16 12:32:00,61,3
2017-08-16 12:40:00,58,0
2017-08-16 12:48:00,54,2
2017-08-16 12:56:00,61,3
2017-08-16 13:04:00,50,4
2017-08-16 13:12:00,50,1
2017-08-16 13:20:00,68,5
2017-08-16 13:28:00,74,5
2017-08-16 13:36:00,65,2
2017-08-16 13:44:00,60,6
2017-08-16 13:52:00,64,2
2017-08-16 14:00:00,58,0
2017-08-16 14:08:00,59,5
2017-08-16 14:16:00,76,4
2017-08-16 14:24:00,60,5
2017-08-16 14:32:00,66,2
2017-08-16 14:40:00,58,4
2017-08-16 14:48:00,69,1
2017-08-16 14:56:00,59,4
2017-08-16 15:04:00,56,6
2017-08-16 15:12:00,77,3
2017-08-16 15:20:00,74,2
2017-08-16 15:28:00,74,2
2017-08-16 15:36:00,67,2
2017-08-16 15:44:00,72,2
2017-08-16 15:52:00,67,4
2017-08-16 16:00:00,79,5
2017-08-16 16:08:00,72,4
2017-08-16 16:16:00,75,9
2017-08-16 16:24:00,75,1
2017-08-16 16:32:00,69,1
2017-08-16 16:40:00,66,2
2017-08-16 16:48:00,83,5
2017-08-16 16:56:00,68,2
2017-08-16 17:04:00,76,2
2017-08-16 17:12:00,74,3
2017-08-16 17:20:00,66,3
2017-08-16 17:28:00,72,3
2017-08-16 17:36:00,50,3
2017-08-16 17:44:00,75,2
2017-08-16 17:52:00,56,6
2017-08-16 18:00:00,76,3
2017-08-16 18:08:00,69,3
2017-08-16 18:16:00,73,6
2017-08-16 18:24:00,69,2
2017-08-16 18:32:00,68,2
2017-08-16 18:40:00,53,4
2017-08-16 18:48:00,72,2
2017-08-16 18:56:00,73,2
2017-08-16 19:04:00,64,1
2017-08-16 19:12:00,69,3
2017-08-16 19:20:00,60,5
2017-08-16 19:28:00,60,1
2017-08-16 19:36:00,64,3
2017-08-16 19:44:00,65,4
2017-08-16 19:52:00,62,3
2017-08-16 20:00:00,66,3
2017-08-16 20:08:00,70,4
2017-08-16 20:16:00,40,2
2017-08-16 20:24:00,70,2
2017-08-16 20:32:00,68,1
2017-08-16 20:40:00,67,1
2017-08-16 20:48:00,75,6
2017-08-16 20:56:00,77,4
2017-08-16 21:04:00,67,2
2017-08-16 21:12:00,73,0
2017-08-16 21:20:00,69,0
2017-08-16 21:28:00,87,3
2017-08-16 21:36:00,68,2
2017-08-16 21:44:00,66,2
2017-08-16 21:52:00,65,0
2017-08-16 22:00:00,71,2
2017-08-16 22:08:00,65,3
2017-08-16 22:16:00,55,2
2017-08-16 22:24:00,73,1
2017-08-16 22:32:00,75,0
2017-08-16 22:40:00,59,2
2017-08-16 22:48:00,56,6
2017-08-16 22:56:00,76,4
2017-08-16 23:04:00,52,4
2017-08-16 23:12:00,47,2
2017-08-16 23:20:00,61,4
2017-08-16 23:28:00,72,6
2017-08-16 23:36:00,62,5
2017-08-16 23:44:00,73,4
2017-08-16 23:52:00,66,4
2017-08-17 00:00:00,67,3
2017-08-17 00:00:00,74,3
2017-08-17 00:08:00,80,3
2017-08-17 00:16:00,68,0
2017-08-17 00:24:00,54,3
2017-08-17 00:32:00,82,4
2017-08-17 00:40:00,73,4
2017-08-17 00:48:00,85,1
2017-08-17 00:56:00,86,4
2017-08-17 01:04:00,54,1
2017-08-17 01:12:00,100,1
2017-08-17 01:20:00,79,6
2017-08-17 01:28:00,85,7
2017-08-17 01:36:00,68,4
2017-08-17 01:44:00,75,0
2017-08-17 01:52:00,78,4
2017-08-17 02:00:00,81,6
2017-08-17 02:08:00,80,1
2017-08-17 02:16:00,76,3
2017-08-17 02:24:00,84,3
2017-08-17 02:32:00,70,3
2017-08-17 02:40:00,82,1
2017-08-17 02:48:00,88,3
2017-08-17 02:56:00,72,6
2017-08-17 03:04:00,65,4
2017-08-17 03:12:00,70,1
2017-08-17 03:20:00,85,6
2017-08-17 03:28:00,89,0
2017-08-17 03:36:00,78,3
2017-08-17 03:44:00,90,2
2017-08-17 03:52:00,69,2
2017-08-17 04:00:00,82,5
2017-08-17 04:08:00,69,6
2017-08-17 04:16:00,65,6
2017-08-17 04:24:00,77,5
2017-08-17 04:32:00,89,3
2017-08-17 04:40:00,77,3
2017-08-17 04:48:00,81,3
2017-08-17 04:56:00,72,2
2017-08-17 05:04:00,88,5
2017-08-17 05:12:00,84,0
2017-08-17 05:20:00,74,1
2017-08-17 05:28:00,85,6
2017-08-17 05:36:00,81,3
2017-08-17 05:44:00,81,1
2017-08-17 05:52:00,76,3
2017-08-17 06:00:00,55,0
2017-08-17 06:08:00,77,4
2017-08-17 06:16:00,67,7
2017-08-17 06:24:00,54,5
2017-08-17 06:32:00,69,9
2017-08-17 06:40:00,66,8
2017-08-17 06:48:00,65,3
2017-08-17 06:56:00,64,4
2017-08-17 07:04:00,71,6
2017-08-17 07:12:00,75,5
2017-08-17 07:20:00,66,4
2017-08-17 07:28:00,51,2
2017-08-17 07:36:00,64,4
2017-08-17 07:44:00,82,5
2017-08-17 07:52:00,77,2
2017-08-17 08:00:00,70,8
2017-08-17 08:08:00,73,4
2017-08-17 08:16:00,71,5
2017-08-17 08:24:00,71,6
2017-08-17 08:32:00,57,1
2017-08-17 08:40:00,61,2
2017-08-17 08:48:00,75,7
2017-08-17 08:56:00,67,5
2017-08-17 09:04:00,57,1
2017-08-17 09:12:00,67,3
2017-08-17 09:20:00,56,6
2017-08-17 09:28:00,70,3
2017-08-17 09:36:00,70,7
2017-08-17 09:44:00,71,1
2017-08-17 09:52:00,71,5
2017-08-17 10:00:00,73,3
2017-08-17 10:08:00,72,1
2017-08-17 10:16:00,66,3
2017-08-17 10:24:00,62,0
2017-08-17 10:32:00,71,7
2017-08-17 10:40:00,64,4
2017-08-17 10:48:00,70,2
2017-08-17 10:56:00,72,6
2017-08-17 11:04:00,60,3
2017-08-17 11:12:00,61,4
2017-08-17 11:20:00,83,6
2017-08-17 11:28:00,62,2
2017-08-17 11:36:00,75,5
2017-08-17 11:44:00,82,4
2017-08-17 11:52:00,81,1
2017-08-17 12:00:00,60,4
2017-08-17 12:08:00,64,2
2017-08-17 12:16:00,62,6
2017-08-17 12:24:00,84,4
2017-08-17 12:32:00,75,4
2017-08-17 12:40:00,74,4
2017-08-17 12:48:00,82,4
2017-08-17 12:56:00,71,6
2017-08-17 13:04:00,56,3
2017-08-17 13:12:00,66,7
2017-08-17 13:20:00,78,2
2017-08-17 13:28:00,78,3
2017-08-17 13:36:00,70,4
2017-08-17 13:44:00,73,5
2017-08-17 13:52:00,92,11
2017-08-17 14:00:00,90,7
2017-08-17 14:08:00,71,4
2017-08-17 14:16:00,70,3
2017-08-17 14:24:00,80,3
2017-08-17 14:32:00,79,3
2017-08-17 14:40:00,87,6
2017-08-17 14:48:00,83,2
2017-08-17 14:56:00,67,3
2017-08-17 15:04:00,87,7
2017-08-17 15:12:00,83,4
2017-08-17 15:20:00,80,4
2017-08-17 15:28:00,69,1
2017-08-17 15:36:00,74,2
2017-08-17 15:44:00,82,5
2017-08-17 15:52:00,75,2
2017-08-17 16:00:00,68,2
2017-08-17 16:08:00,77,3
2017-08-17 16:16:00,70,3
2017-08-17 16:24:00,76,1
2017-08-17 16:32:00,57,3
2017-08-17 16:40:00,71,3
2017-08-17 16:48:00,74,3
2017-08-17 16:56:00,73,3
2017-08-17 17:04:00,73,3
2017-08-17 17:12:00,68,3
2017-08-17 17:20:00,59,3
2017-08-17 17:28:00,72,3
2017-08-17 17:36:00,65,3
2017-08-17 17:44:00,67,2
2017-08-17 17:52:00,65,4
2017-08-17 18:00:00,63,2
2017-08-17 18:08:00,63,4
2017-08-17 18:16:00,67,5
2017-08-17 18:24:00,66,2
2017-08-17 18:32:00,62,2
2017-08-17 18:40:00,83,2
2017-08-17 18:48:00,79,4
2017-08-17 18:56:00,65,3
2017-08-17 19:04:00,76,0
2017-08-17 19:12:00,74,5
2017-08-17 19:20:00,72,3
2017-08-17 19:28:00,72,5
2017-08-17 19:36:00,68,1
2017-08-17 19:44:00,85,3
2017-08-17 19:52:00,62,7
2017-08-17 20:00:00,78,2
2017-08-17 20:08:00,73,4
2017-08-17 20:16:00,82,1
2017-08-17 20:24:00,79,5
2017-08-17 20:32:00,64,1
2017-08-17 20:40:00,66,3
2017-08-17 20:48:00,64,2
2017-08-17 20:56:00,81,6
2017-08-17 21:04:00,62,5
2017-08-17 21:12:00,62,3
2017-08-17 21:20:00,65,2
2017-08-17 21:28:00,69,1
2017-08-17 21:36:00,81,3
2017-08-17 21:44:00,70,4
2017-08-17 21:52:00,60,5
2017-08-17 22:00:00,77,5
2017-08-17 22:08:00,68,0
2017-08-17 22:16:00,70,0
2017-08-17 22:24:00,72,3
2017-08-17 22:32:00,71,4
2017-08-17 22:40:00,79,1
2017-08-17 22:48:00,52,0
2017-08-17 22:56:00,54,0
2017-08-17 23:04:00,70,1
2017-08-17 23:12:00,65,3
2017-08-17 23:20:00,69,1
2017-08-17 23:28:00,84,0
2017-08-17 23:36:00,58,4
2017-08-17 23:44:00,68,3
2017-08-17 23:52:00,69,4
2017-08-18 00:00:00,67,4
2017-08-18 00:00:00,75,5
2017-08-18 00:08:00,72,3
2017-08-18 00:16:00,73,5
2017-08-18 00:24:00,49,5
2017-08-18 00:32:00,77,3
2017-08-18 00:40:00,80,5
2017-08-18 00:48:00,92,2
2017-08-18 00:56:00,83,3
2017-08-18 01:04:00,96,2
2017-08-18 01:12:00,79,3
2017-08-18 01:20:00,74,2
2017-08-18 01:28:00,80,3
2017-08-18 01:36:00,82,6
2017-08-18 01:44:00,76,3
2017-08-18 01:52:00,90,2
2017-08-18 02:00:00,69,10
2017-08-18 02:08:00,74,3
2017-08-18 02:16:00,98,2
2017-08-18 02:24:00,83,3
2017-08-18 02:32:00,72,7
2017-08-18 02:40:00,82,2
2017-08-18 02:48:00,84,3
2017-08-18 02:56:00,89,3
2017-08-18 03:04:00,91,2
2017-08-18 03:12:00,91,5
2017-08-18 03:20:00,100,5
2017-08-18 03:28:00,84,7
2017-08-18 03:36:00,83,5
2017-08-18 03:44:00,64,9
2017-08-18 03:52:00,85,7
2017-08-18 04:00:00,88,5
2017-08-18 04:08:00,93,4
2017-08-18 04:16:00,76,5
2017-08-18 04:24:00,74,4
2017-08-18 04:32:00,79,9
2017-08-18 04:40:00,92,5
2017-08-18 04:48:00,74,7
2017-08-18 04:56:00,73,3
2017-08-18 05:04:00,64,2
2017-08-18 05:12:00,84,2
2017-08-18 05:20:00,100,3
2017-08-18 05:28:00,82,2
2017-08-18 05:36:00,76,3
2017-08-18 05:44:00,89,2
2017-08-18 05:52:00,85,3
2017-08-18 06:00:00,81,5
2017-08-18 06:08:00,74,3
2017-08-18 06:16:00,76,2
2017-08-18 06:24:00,81,6
2017-08-18 06:32:00,86,1
2017-08-18 06:40:00,47,6
2017-08-18 06:48:00,67,4
2017-08-18 06:56:00,83,4
2017-08-18 07:04:00,65,3
2017-08-18 07:12:00,81,4
2017-08-18 07:20:00,80,6
2017-08-18 07:28:00,57,3
2017-08-18 07:36:00,60,1
2017-08-18 07:44:00,72,1
2017-08-18 07:52:00,74,7
2017-08-18 08:00:00,60,3
2017-08-18 08:08:00,84,3
2017-08-18 08:16:00,71,4
2017-08-18 08:24:00,64,3
2017-08-18 08:32:00,59,5
2017-08-18 08:40:00,75,4
2017-08-18 08:48:00,47,0
2017-08-18 08:56:00,50,4
2017-08-18 09:04:00,57,5
2017-08-18 09:12:00,76,4
2017-08-18 09:20:00,59,6
2017-08-18 09:28:00,75,4
2017-08-18 09:36:00,58,3
2017-08-18 09:44:00,66,5
2017-08-18 09:52:00,86,6
2017-08-18 10:00:00,65,4
2017-08-18 10:08:00,70,3
2017-08-18 10:16:00,51,1
2017-08-18 10:24:00,67,0
2017-08-18 10:32:00,69,6
2017-08-18 10:40:00,66,5
2017-08-18 10:48:00,68,5
2017-08-18 10:56:00,74,6
2017-08-18 11:04:00,61,4
2017-08-18 11:12:00,61,3
2017-08-18 11:20:00,51,1
2017-08-18 11:28:00,70,4
2017-08-18 11:36:00,55,3
2017-08-18 11:44:00,73,0
2017-08-18 11:52:00,80,1
2017-08-18 12:00:00,59,8
2017-08-18 12:08:00,73,2
2017-08-18 12:16:00,70,2
2017-08-18 12:24:00,71,3
2017-08-18 12:32:00,54,1
2017-08-18 12:40:00,68,1
2017-08-18 12:48:00,59,4
2017-08-18 12:56:00,58,2
2017-08-18 13:04:00,68,2
2017-08-18 13:12:00,69,2
2017-08-18 13:20:00,70,7
2017-08-18 13:28:00,70,3
2017-08-18 13:36:00,49,0
2017-08-18 13:44:00,80,0
2017-08-18 13:52:00,85,5
2017-08-18 14:00:00,59,2
2017-08-18 14:08:00,75,7
2017-08-18 14:16:00,71,2
2017-08-18 14:24:00,68,1
2017-08-18 14:32:00,81,3
2017-08-18 14:40:00,76,3
2017-08-18 14:48:00,54,5
2017-08-18 14:56:00,58,3
2017-08-18 15:04:00,77,4
2017-08-18 15:12:00,69,5
2017-08-18 15:20:00,89,3
2017-08-18 15:28:00,86,4
2017-08-18 15:36:00,74,3
2017-08-18 15:44:00,72,3
2017-08-18 15:52:00,85,3
2017-08-18 16:00:00,75,0
2017-08-18 16:08:00,73,6
2017-08-18 16:16:00,70,4
2017-08-18 16:24:00,64,1
2017-08-18 16:32:00,70,0
2017-08-18 16:40:00,72,5
2017-08-18 16:48:00,81,2
2017-08-18 16:56:00,69,2
2017-08-18 17:04:00,68,7
2017-08-18 17:12:00,61,4
2017-08-18 17:20:00,76,1
2017-08-18 17:28:00,75,4
2017-08-18 17:36:00,79,2
2017-08-18 17:44:00,67,2
2017-08-18 17:52:00,85,2
2017-08-18 18:00:00,54,2
2017-08-18 18:08:00,72,6
2017-08-18 18:16:00,84,2
2017-08-18 18:24:00,73,2
2017-08-18 18:32:00,61,1
2017-08-18 18:40:00,67,3
2017-08-18 18:48:00,88,6
2017-08-18 18:56:00,92,3
2017-08-18 19:04:00,89,8
2017-08-18 19:12:00,80,2
2017-08-18 19:20:00,76,2
2017-08-18 19:28:00,87,4
2017-08-18 19:36:00,75,8
2017-08-18 19:44:00,84,1
2017-08-18 19:52:00,91,5
2017-08-18 20:00:00,73,3
2017-08-18 20:08:00,70,5
2017-08-18 20:16:00,76,8
2017-08-18 20:24:00,86,0
2017-08-18 20:32:00,73,1
2017-08-18 20:40:00,79,1
2017-08-18 20:48:00,74,6
2017-08-18 20:56:00,76,4
2017-08-18 21:04:00,94,1
2017-08-18 21:12:00,71,3
2017-08-18 21:20:00,60,1
2017-08-18 21:28:00,84,4
2017-08-18 21:36:00,80,5
2017-08-18 21:44:00,66,1
2017-08-18 21:52:00,72,8
2017-08-18 22:00:00,79,4
2017-08-18 22:08:00,77,3
2017-08-18 22:16:00,68,0
2017-08-18 22:24:00,78,4
2017-08-18 22:32:00,61,2
2017-08-18 22:40:00,76,2
2017-08-18 22:48:00,81,2
2017-08-18 22:56:00,76,5
2017-08-18 23:04:00,85,3
2017-08-18 23:12:00,89,5
2017-08-18 23:20:00,67,0
2017-08-18 23:28:00,55,2
2017-08-18 23:36:00,63,5
2017-08-18 23:44:00,77,0
2017-08-18 23:52:00,66,2
2017-08-19 00:00:00,66,7
2017-08-19 00:00:00,72,7
2017-08-19 00:08:00,66,0
2017-08-19 00:16:00,76,2
2017-08-19 00:24:00,75,0
2017-08-19 00:32:00,50,4
2017-08-19 00:40:00,58,2
2017-08-19 00:48:00,68,0
2017-08-19 00:56:00,56,2
2017-08-19 01:04:00,58,2
2017-08-19 01:12:00,57,4
2017-08-19 01:20:00,65,4
2017-08-19 01:28:00,61,6
2017-08-19 01:36:00,71,2
2017-08-19 01:44:00,97,2
2017-08-19 01:52:00,84,4
2017-08-19 02:00:00,75,4
2017-08-19 02:08:00,64,0
2017-08-19 02:16:00,94,6
2017-08-19 02:24:00,74,8
2017-08-19 02:32:00,65,6
2017-08-19 02:40:00,80,6
2017-08-19 02:48:00,67,6
2017-08-19 02:56:00,62,4
2017-08-19 03:04:00,93,8
2017-08-19 03:12:00,78,2
2017-08-19 03:20:00,70,2
2017-08-19 03:28:00,89,4
2017-08-19 03:36:00,79,4
2017-08-19 03:44:00,66,4
2017-08-19 03:52:00,88,2
2017-08-19 04:00:00,53,4
2017-08-19 04:08:00,71,4
2017-08-19 04:16:00,79,6
2017-08-19 04:24:00,79,0
2017-08-19 04:32:00,100,4
2017-08-19 04:40:00,71,2
2017-08-19 04:48:00,89,0
2017-08-19 04:56:00,79,4
2017-08-19 05:04:00,90,6
2017-08-19 05:12:00,76,4
2017-08-19 05:20:00,69,0
2017-08-19 05:28:00,73,4
2017-08-19 05:36:00,80,6
2017-08-19 05:44:00,97,2
2017-08-19 05:52:00,83,6
2017-08-19 06:00:00,83,4
2017-08-19 06:08:00,58,6
2017-08-19 06:16:00,85,2
2017-08-19 06:24:00,75,0
2017-08-19 06:32:00,84,2
2017-08-19 06:40:00,78,4
2017-08-19 06:48:00,64,2
2017-08-19 06:56:00,73,9
2017-08-19 07:04:00,95,5
2017-08-19 07:12:00,59,2
2017-08-19 07:20:00,76,5
2017-08-19 07:28:00,60,9
2017-08-19 07:36:00,54,10
2017-08-19 07:44:00,76,2
2017-08-19 07:52:00,57,0
2017-08-19 08:00:00,62,2
2017-08-19 08:08:00,80,0
2017-08-19 08:16:00,54,7
2017-08-19 08:24:00,64,3
2017-08-19 08:32:00,61,3
2017-08-19 08:40:00,85,8
2017-08-19 08:48:00,70,5
2017-08-19 08:56:00,50,8
2017-08-19 09:04:00,61,3
2017-08-19 09:12:00,86,3
2017-08-19 09:20:00,62,0
2017-08-19 09:28:00,41,2
2017-08-19 09:36:00,49,2
2017-08-19 09:44:00,83,0
2017-08-19 09:52:00,70,2
2017-08-19 10:00:00,61,6
2017-08-19 10:08:00,51,3
2017-08-19 10:16:00,56,3
2017-08-19 10:24:00,54,5
2017-08-19 10:32:00,44,2
2017-08-19 10:40:00,60,2
2017-08-19 10:48:00,54,4
2017-08-19 10:56:00,61,6
2017-08-19 11:04:00,66,3
2017-08-19 11:12:00,50,4
2017-08-19 11:20:00,63,1
2017-08-19 11:28:00,44,6
2017-08-19 11:36:00,65,0
2017-08-19 11:44:00,59,4
2017-08-19 11:52:00,60,5
2017-08-19 12:00:00,58,3
2017-08-19 12:08:00,55,3
2017-08-19 12:16:00,45,1
2017-08-19 12:24:00,61,3
2017-08-19 12:32:00,76,3
2017-08-19 12:40:00,55,4
2017-08-19 12:48:00,75,1
2017-08-19 12:56:00,70,1
2017-08-19 13:04:00,56,10
2017-08-19 13:12:00,75,4
2017-08-19 13:20:00,56,5
2017-08-19 13:28:00,55,1
2017-08-19 13:36:00,58,1
2017-08-19 13:44:00,57,4
2017-08-19 13:52:00,50,2
2017-08-19 14:00:00,54,4
2017-08-19 14:08:00,75,2
2017-08-19 14:16:00,58,2
2017-08-19 14:24:00,67,1
2017-08-19 14:32:00,64,2
2017-08-19 14:40:00,50,3
2017-08-19 14:48:00,56,0
2017-08-19 14:56:00,54,5
2017-08-19 15:04:00,50,2
2017-08-19 15:12:00,72,3
2017-08-19 15:20:00,62,1
2017-08-19 15:28:00,79,1
2017-08-19 15:36:00,52,2
2017-08-19 15:44:00,59,5
2017-08-19 15:52:00,76,3
2017-08-19 16:00:00,53,0
2017-08-19 16:08:00,50,0
2017-08-19 16:16:00,69,2
2017-08-19 16:24:00,59,4
2017-08-19 16:32:00,57,4
