date,ripple,xrp
2018-04-30 07:44:00,39,10
2018-04-30 07:52:00,79,31
2018-04-30 08:00:00,87,20
2018-04-30 08:08:00,19,0
2018-04-30 08:16:00,29,0
2018-04-30 08:24:00,38,0
2018-04-30 08:32:00,28,20
2018-04-30 08:40:00,38,10
2018-04-30 08:48:00,47,0
2018-04-30 08:56:00,28,0
2018-04-30 09:04:00,56,10
2018-04-30 09:12:00,9,0
2018-04-30 09:20:00,37,19
2018-04-30 09:28:00,28,9
2018-04-30 09:36:00,37,0
2018-04-30 09:44:00,72,9
2018-04-30 09:52:00,64,0
2018-04-30 10:00:00,45,19
2018-04-30 10:08:00,36,0
2018-04-30 10:16:00,18,9
2018-04-30 10:24:00,53,18
2018-04-30 10:32:00,18,37
2018-04-30 10:40:00,18,18
2018-04-30 10:48:00,25,0
2018-04-30 10:56:00,17,0
2018-04-30 11:04:00,42,26
2018-04-30 11:12:00,8,9
2018-04-30 11:20:00,49,0
2018-04-30 11:28:00,24,8
2018-04-30 11:36:00,16,0
2018-04-30 11:44:00,39,24
2018-04-30 11:52:00,15,8
2018-04-30 12:00:00,39,8
2018-04-30 12:08:00,31,16
2018-04-30 12:16:00,38,0
2018-04-30 12:24:00,30,8
2018-04-30 12:32:00,44,15
2018-04-30 12:40:00,44,30
2018-04-30 12:48:00,50,37
2018-04-30 12:56:00,7,22
2018-04-30 13:04:00,14,29
2018-04-30 13:12:00,55,7
2018-04-30 13:20:00,14,7
2018-04-30 13:28:00,21,0
2018-04-30 13:36:00,74,28
2018-04-30 13:44:00,27,14
2018-04-30 13:52:00,54,14
2018-04-30 14:00:00,40,7
2018-04-30 14:08:00,27,14
2018-04-30 14:16:00,33,14
2018-04-30 14:24:00,80,48
2018-04-30 14:32:00,40,21
2018-04-30 14:40:00,46,7
2018-04-30 14:48:00,39,14
2018-04-30 14:56:00,33,7
2018-04-30 15:04:00,7,14
2018-04-30 15:12:00,46,14
2018-04-30 15:20:00,13,7
2018-04-30 15:28:00,53,21
2018-04-30 15:36:00,53,21
2018-04-30 15:44:00,40,7
2018-04-30 15:52:00,53,0
2018-04-30 16:00:00,41,14
2018-04-30 16:08:00,27,7
2018-04-30 16:16:00,47,0
2018-04-30 16:24:00,42,0
2018-04-30 16:32:00,56,14
2018-04-30 16:40:00,14,0
2018-04-30 16:48:00,27,14
2018-04-30 16:56:00,34,14
2018-04-30 17:04:00,41,0
2018-04-30 17:12:00,41,0
2018-04-30 17:20:00,14,7
2018-04-30 17:28:00,28,7
2018-04-30 17:36:00,14,0
2018-04-30 17:44:00,49,7
2018-04-30 17:52:00,35,0
2018-04-30 18:00:00,42,7
2018-04-30 18:08:00,42,15
2018-04-30 18:16:00,50,22
2018-04-30 18:24:00,43,7
2018-04-30 18:32:00,44,7
2018-04-30 18:40:00,58,7
2018-04-30 18:48:00,29,15
2018-04-30 18:56:00,29,7
2018-04-30 19:04:00,37,0
2018-04-30 19:12:00,38,16
2018-04-30 19:20:00,23,16
2018-04-30 19:28:00,30,24
2018-04-30 19:36:00,46,0
2018-04-30 19:44:00,33,8
2018-04-30 19:52:00,32,16
2018-04-30 20:00:00,16,8
2018-04-30 20:08:00,32,25
2018-04-30 20:16:00,33,8
2018-04-30 20:24:00,42,0
2018-04-30 20:32:00,67,0
2018-04-30 20:40:00,42,9
2018-04-30 20:48:00,34,9
2018-04-30 20:56:00,0,0
2018-04-30 21:04:00,18,18
2018-04-30 21:12:00,54,9
2018-04-30 21:20:00,84,10
2018-04-30 21:28:00,38,10
2018-04-30 21:36:00,48,20
2018-04-30 21:44:00,20,0
2018-04-30 21:52:00,60,0
2018-04-30 22:00:00,10,11
2018-04-30 22:08:00,32,0
2018-04-30 22:16:00,21,11
2018-04-30 22:24:00,22,22
2018-04-30 22:32:00,0,0
2018-04-30 22:40:00,22,0
2018-04-30 22:48:00,57,0
2018-04-30 22:56:00,68,23
2018-04-30 23:04:00,35,12
2018-04-30 23:12:00,35,24
2018-04-30 23:20:00,59,12
2018-04-30 23:28:00,35,12
2018-04-30 23:36:00,48,12
2018-04-30 23:44:00,12,13
2018-04-30 23:52:00,12,25
2018-05-01 00:00:00,36,12
2018-05-01 00:00:00,45,16
2018-05-01 00:08:00,16,16
2018-05-01 00:16:00,31,0
2018-05-01 00:24:00,62,16
2018-05-01 00:32:00,47,31
2018-05-01 00:40:00,16,0
2018-05-01 00:48:00,0,15
2018-05-01 00:56:00,47,31
2018-05-01 01:04:00,31,16
2018-05-01 01:12:00,31,31
2018-05-01 01:20:00,15,15
2018-05-01 01:28:00,0,31
2018-05-01 01:36:00,0,0
2018-05-01 01:44:00,61,0
2018-05-01 01:52:00,77,0
2018-05-01 02:00:00,16,31
2018-05-01 02:08:00,31,16
2018-05-01 02:16:00,31,0
2018-05-01 02:24:00,47,16
2018-05-01 02:32:00,47,0
2018-05-01 02:40:00,32,16
2018-05-01 02:48:00,48,0
2018-05-01 02:56:00,33,0
2018-05-01 03:04:00,17,17
2018-05-01 03:12:00,84,17
2018-05-01 03:20:00,0,0
2018-05-01 03:28:00,0,0
2018-05-01 03:36:00,34,17
2018-05-01 03:44:00,34,17
2018-05-01 03:52:00,34,0
2018-05-01 04:00:00,52,17
2018-05-01 04:08:00,35,0
2018-05-01 04:16:00,17,17
2018-05-01 04:24:00,71,53
2018-05-01 04:32:00,36,18
2018-05-01 04:40:00,18,18
2018-05-01 04:48:00,71,35
2018-05-01 04:56:00,18,0
2018-05-01 05:04:00,53,0
2018-05-01 05:12:00,17,17
2018-05-01 05:20:00,52,35
2018-05-01 05:28:00,35,0
2018-05-01 05:36:00,34,0
2018-05-01 05:44:00,100,0
2018-05-01 05:52:00,33,0
2018-05-01 06:00:00,64,16
2018-05-01 06:08:00,16,16
2018-05-01 06:16:00,63,0
2018-05-01 06:24:00,31,0
2018-05-01 06:32:00,15,15
2018-05-01 06:40:00,45,0
2018-05-01 06:48:00,44,15
2018-05-01 06:56:00,43,29
2018-05-01 07:04:00,72,0
2018-05-01 07:12:00,0,0
2018-05-01 07:20:00,99,28
2018-05-01 07:28:00,28,0
2018-05-01 07:36:00,70,14
2018-05-01 07:44:00,56,42
2018-05-01 07:52:00,69,69
2018-05-01 08:00:00,69,0
2018-05-01 08:08:00,41,27
2018-05-01 08:16:00,54,40
2018-05-01 08:24:00,27,40
2018-05-01 08:32:00,13,0
2018-05-01 08:40:00,53,13
2018-05-01 08:48:00,66,0
2018-05-01 08:56:00,26,0
2018-05-01 09:04:00,13,39
2018-05-01 09:12:00,65,0
2018-05-01 09:20:00,38,25
2018-05-01 09:28:00,77,13
2018-05-01 09:36:00,77,0
2018-05-01 09:44:00,51,0
2018-05-01 09:52:00,50,0
2018-05-01 10:00:00,39,0
2018-05-01 10:08:00,64,13
2018-05-01 10:16:00,13,13
2018-05-01 10:24:00,50,0
2018-05-01 10:32:00,38,0
2018-05-01 10:40:00,62,12
2018-05-01 10:48:00,84,0
2018-05-01 10:56:00,24,12
2018-05-01 11:04:00,36,12
2018-05-01 11:12:00,24,0
2018-05-01 11:20:00,47,0
2018-05-01 11:28:00,0,0
2018-05-01 11:36:00,91,11
2018-05-01 11:44:00,45,0
2018-05-01 11:52:00,55,11
2018-05-01 12:00:00,11,11
2018-05-01 12:08:00,32,11
2018-05-01 12:16:00,21,0
2018-05-01 12:24:00,32,21
2018-05-01 12:32:00,42,0
2018-05-01 12:40:00,73,0
2018-05-01 12:48:00,30,10
2018-05-01 12:56:00,30,10
2018-05-01 13:04:00,60,40
2018-05-01 13:12:00,49,29
2018-05-01 13:20:00,28,9
2018-05-01 13:28:00,53,0
2018-05-01 13:36:00,42,0
2018-05-01 13:44:00,50,20
2018-05-01 13:52:00,68,10
2018-05-01 14:00:00,38,9
2018-05-01 14:08:00,28,0
2018-05-01 14:16:00,37,28
2018-05-01 14:24:00,28,37
2018-05-01 14:32:00,46,9
2018-05-01 14:40:00,83,0
2018-05-01 14:48:00,82,27
2018-05-01 14:56:00,64,36
2018-05-01 15:04:00,37,9
2018-05-01 15:12:00,66,0
2018-05-01 15:20:00,37,28
2018-05-01 15:28:00,37,18
2018-05-01 15:36:00,9,18
2018-05-01 15:44:00,37,28
2018-05-01 15:52:00,18,9
2018-05-01 16:00:00,37,28
2018-05-01 16:08:00,36,9
2018-05-01 16:16:00,48,29
2018-05-01 16:24:00,56,9
2018-05-01 16:32:00,19,0
2018-05-01 16:40:00,19,9
2018-05-01 16:48:00,46,18
2018-05-01 16:56:00,28,9
2018-05-01 17:04:00,66,0
2018-05-01 17:12:00,28,0
2018-05-01 17:20:00,28,0
2018-05-01 17:28:00,0,9
2018-05-01 17:36:00,28,9
2018-05-01 17:44:00,57,19
2018-05-01 17:52:00,28,9
2018-05-01 18:00:00,19,9
2018-05-01 18:08:00,28,28
2018-05-01 18:16:00,49,20
2018-05-01 18:24:00,47,38
2018-05-01 18:32:00,56,19
2018-05-01 18:40:00,19,0
2018-05-01 18:48:00,28,0
2018-05-01 18:56:00,0,0
2018-05-01 19:04:00,20,29
2018-05-01 19:12:00,21,10
2018-05-01 19:20:00,30,10
2018-05-01 19:28:00,48,10
2018-05-01 19:36:00,68,19
2018-05-01 19:44:00,59,19
2018-05-01 19:52:00,10,0
2018-05-01 20:00:00,21,21
2018-05-01 20:08:00,21,11
2018-05-01 20:16:00,0,11
2018-05-01 20:24:00,55,0
2018-05-01 20:32:00,22,0
2018-05-01 20:40:00,10,21
2018-05-01 20:48:00,22,11
2018-05-01 20:56:00,56,11
2018-05-01 21:04:00,35,23
2018-05-01 21:12:00,36,48
2018-05-01 21:20:00,12,0
2018-05-01 21:28:00,50,0
2018-05-01 21:36:00,26,0
2018-05-01 21:44:00,39,0
2018-05-01 21:52:00,27,13
2018-05-01 22:00:00,42,0
2018-05-01 22:08:00,43,0
2018-05-01 22:16:00,29,0
2018-05-01 22:24:00,15,15
2018-05-01 22:32:00,60,15
2018-05-01 22:40:00,31,0
2018-05-01 22:48:00,46,0
2018-05-01 22:56:00,15,0
2018-05-01 23:04:00,16,16
2018-05-01 23:12:00,47,62
2018-05-01 23:20:00,62,0
2018-05-01 23:28:00,47,0
2018-05-01 23:36:00,16,16
2018-05-01 23:44:00,64,32
2018-05-01 23:52:00,47,16
2018-05-02 00:00:00,63,0
2018-05-02 00:00:00,67,0
2018-05-02 00:08:00,33,50
2018-05-02 00:16:00,17,0
2018-05-02 00:24:00,51,0
2018-05-02 00:32:00,33,0
2018-05-02 00:40:00,33,0
2018-05-02 00:48:00,0,16
2018-05-02 00:56:00,16,0
2018-05-02 01:04:00,16,0
2018-05-02 01:12:00,31,0
2018-05-02 01:20:00,48,64
2018-05-02 01:28:00,47,32
2018-05-02 01:36:00,64,16
2018-05-02 01:44:00,32,0
2018-05-02 01:52:00,80,16
2018-05-02 02:00:00,0,16
2018-05-02 02:08:00,16,0
2018-05-02 02:16:00,33,0
2018-05-02 02:24:00,16,33
2018-05-02 02:32:00,16,33
2018-05-02 02:40:00,50,0
2018-05-02 02:48:00,51,0
2018-05-02 02:56:00,17,0
2018-05-02 03:04:00,34,17
2018-05-02 03:12:00,17,17
2018-05-02 03:20:00,52,0
2018-05-02 03:28:00,86,0
2018-05-02 03:36:00,17,17
2018-05-02 03:44:00,18,0
2018-05-02 03:52:00,87,17
2018-05-02 04:00:00,70,0
2018-05-02 04:08:00,35,0
2018-05-02 04:16:00,18,0
2018-05-02 04:24:00,71,18
2018-05-02 04:32:00,35,0
2018-05-02 04:40:00,70,0
2018-05-02 04:48:00,34,0
2018-05-02 04:56:00,17,0
2018-05-02 05:04:00,0,0
2018-05-02 05:12:00,67,34
2018-05-02 05:20:00,34,51
2018-05-02 05:28:00,65,16
2018-05-02 05:36:00,98,0
2018-05-02 05:44:00,81,49
2018-05-02 05:52:00,0,32
2018-05-02 06:00:00,47,31
2018-05-02 06:08:00,31,31
2018-05-02 06:16:00,60,0
2018-05-02 06:24:00,30,0
2018-05-02 06:32:00,44,0
2018-05-02 06:40:00,29,14
2018-05-02 06:48:00,56,0
2018-05-02 06:56:00,43,43
2018-05-02 07:04:00,41,0
2018-05-02 07:12:00,14,14
2018-05-02 07:20:00,27,69
2018-05-02 07:28:00,97,28
2018-05-02 07:36:00,68,14
2018-05-02 07:44:00,68,54
2018-05-02 07:52:00,80,13
2018-05-02 08:00:00,67,0
2018-05-02 08:08:00,26,39
2018-05-02 08:16:00,13,13
2018-05-02 08:24:00,39,26
2018-05-02 08:32:00,39,26
2018-05-02 08:40:00,77,0
2018-05-02 08:48:00,25,0
2018-05-02 08:56:00,24,0
2018-05-02 09:04:00,50,0
2018-05-02 09:12:00,37,0
2018-05-02 09:20:00,63,0
2018-05-02 09:28:00,63,13
2018-05-02 09:36:00,50,38
2018-05-02 09:44:00,24,37
2018-05-02 09:52:00,84,36
2018-05-02 10:00:00,50,12
2018-05-02 10:08:00,38,0
2018-05-02 10:16:00,99,37
2018-05-02 10:24:00,24,0
2018-05-02 10:32:00,60,12
2018-05-02 10:40:00,60,12
2018-05-02 10:48:00,35,0
2018-05-02 10:56:00,46,0
2018-05-02 11:04:00,46,23
2018-05-02 11:12:00,22,0
2018-05-02 11:20:00,22,22
2018-05-02 11:28:00,32,11
2018-05-02 11:36:00,76,11
2018-05-02 11:44:00,74,21
2018-05-02 11:52:00,21,11
2018-05-02 12:00:00,53,0
2018-05-02 12:08:00,10,0
2018-05-02 12:16:00,51,41
2018-05-02 12:24:00,41,10
2018-05-02 12:32:00,40,0
2018-05-02 12:40:00,40,30
2018-05-02 12:48:00,48,39
2018-05-02 12:56:00,67,19
2018-05-02 13:04:00,48,29
2018-05-02 13:12:00,58,10
2018-05-02 13:20:00,56,38
2018-05-02 13:28:00,37,0
2018-05-02 13:36:00,45,18
2018-05-02 13:44:00,44,9
2018-05-02 13:52:00,55,36
2018-05-02 14:00:00,18,9
2018-05-02 14:08:00,18,18
2018-05-02 14:16:00,55,9
2018-05-02 14:24:00,18,0
2018-05-02 14:32:00,100,9
2018-05-02 14:40:00,9,9
2018-05-02 14:48:00,64,9
2018-05-02 14:56:00,63,9
2018-05-02 15:04:00,73,9
2018-05-02 15:12:00,91,46
2018-05-02 15:20:00,46,18
2018-05-02 15:28:00,18,9
2018-05-02 15:36:00,19,19
2018-05-02 15:44:00,37,28
2018-05-02 15:52:00,74,56
2018-05-02 16:00:00,56,9
2018-05-02 16:08:00,56,47
2018-05-02 16:16:00,38,0
2018-05-02 16:24:00,75,28
2018-05-02 16:32:00,66,19
2018-05-02 16:40:00,19,10
2018-05-02 16:48:00,58,10
2018-05-02 16:56:00,30,10
2018-05-02 17:04:00,29,10
2018-05-02 17:12:00,39,0
2018-05-02 17:20:00,39,0
2018-05-02 17:28:00,88,10
2018-05-02 17:36:00,40,10
2018-05-02 17:44:00,20,29
2018-05-02 17:52:00,40,30
2018-05-02 18:00:00,20,20
2018-05-02 18:08:00,80,20
2018-05-02 18:16:00,60,0
2018-05-02 18:24:00,30,20
2018-05-02 18:32:00,20,10
2018-05-02 18:40:00,30,0
2018-05-02 18:48:00,40,10
2018-05-02 18:56:00,40,10
2018-05-02 19:04:00,40,30
2018-05-02 19:12:00,30,10
2018-05-02 19:20:00,31,21
2018-05-02 19:28:00,31,10
2018-05-02 19:36:00,82,21
2018-05-02 19:44:00,62,0
2018-05-02 19:52:00,72,10
2018-05-02 20:00:00,43,0
2018-05-02 20:08:00,22,22
2018-05-02 20:16:00,33,22
2018-05-02 20:24:00,89,0
2018-05-02 20:32:00,34,23
2018-05-02 20:40:00,44,22
2018-05-02 20:48:00,34,11
2018-05-02 20:56:00,47,12
2018-05-02 21:04:00,25,37
2018-05-02 21:12:00,38,13
2018-05-02 21:20:00,91,13
2018-05-02 21:28:00,40,0
2018-05-02 21:36:00,68,27
2018-05-02 21:44:00,70,42
2018-05-02 21:52:00,43,0
2018-05-02 22:00:00,89,15
2018-05-02 22:08:00,30,0
2018-05-02 22:16:00,31,15
2018-05-02 22:24:00,78,63
2018-05-02 22:32:00,0,47
2018-05-02 22:40:00,80,48
2018-05-02 22:48:00,16,0
2018-05-02 22:56:00,49,0
2018-05-02 23:04:00,33,33
2018-05-02 23:12:00,34,17
2018-05-02 23:20:00,33,34
2018-05-02 23:28:00,17,17
2018-05-02 23:36:00,0,0
2018-05-02 23:44:00,34,0
2018-05-02 23:52:00,17,17
2018-05-03 00:00:00,68,0
2018-05-03 00:00:00,52,0
2018-05-03 00:08:00,25,13
2018-05-03 00:16:00,12,13
2018-05-03 00:24:00,23,0
2018-05-03 00:32:00,24,25
2018-05-03 00:40:00,0,12
2018-05-03 00:48:00,12,12
2018-05-03 00:56:00,12,0
2018-05-03 01:04:00,0,0
2018-05-03 01:12:00,23,25
2018-05-03 01:20:00,12,0
2018-05-03 01:28:00,23,24
2018-05-03 01:36:00,46,36
2018-05-03 01:44:00,23,12
2018-05-03 01:52:00,58,0
2018-05-03 02:00:00,35,24
2018-05-03 02:08:00,12,25
2018-05-03 02:16:00,12,12
2018-05-03 02:24:00,36,0
2018-05-03 02:32:00,12,0
2018-05-03 02:40:00,24,0
2018-05-03 02:48:00,24,13
2018-05-03 02:56:00,12,13
2018-05-03 03:04:00,37,13
2018-05-03 03:12:00,100,40
2018-05-03 03:20:00,25,13
2018-05-03 03:28:00,13,13
2018-05-03 03:36:00,90,27
2018-05-03 03:44:00,76,53
2018-05-03 03:52:00,38,14
2018-05-03 04:00:00,52,27
2018-05-03 04:08:00,38,0
2018-05-03 04:16:00,13,14
2018-05-03 04:24:00,13,13
2018-05-03 04:32:00,13,0
2018-05-03 04:40:00,38,0
2018-05-03 04:48:00,62,13
2018-05-03 04:56:00,62,0
2018-05-03 05:04:00,62,26
2018-05-03 05:12:00,12,0
2018-05-03 05:20:00,0,13
2018-05-03 05:28:00,83,13
2018-05-03 05:36:00,24,12
2018-05-03 05:44:00,58,12
2018-05-03 05:52:00,23,12
2018-05-03 06:00:00,45,36
2018-05-03 06:08:00,33,0
2018-05-03 06:16:00,33,23
2018-05-03 06:24:00,0,0
2018-05-03 06:32:00,32,11
2018-05-03 06:40:00,21,22
2018-05-03 06:48:00,10,22
2018-05-03 06:56:00,30,0
2018-05-03 07:04:00,10,0
2018-05-03 07:12:00,20,0
2018-05-03 07:20:00,40,0
2018-05-03 07:28:00,10,21
2018-05-03 07:36:00,60,0
2018-05-03 07:44:00,30,32
2018-05-03 07:52:00,0,21
2018-05-03 08:00:00,19,10
2018-05-03 08:08:00,20,0
2018-05-03 08:16:00,42,11
2018-05-03 08:24:00,39,41
2018-05-03 08:32:00,19,10
2018-05-03 08:40:00,97,0
2018-05-03 08:48:00,29,0
2018-05-03 08:56:00,57,20
2018-05-03 09:04:00,19,30
2018-05-03 09:12:00,38,0
2018-05-03 09:20:00,28,0
2018-05-03 09:28:00,18,10
2018-05-03 09:36:00,28,10
2018-05-03 09:44:00,27,0
2018-05-03 09:52:00,27,0
2018-05-03 10:00:00,46,0
2018-05-03 10:08:00,18,10
2018-05-03 10:16:00,9,0
2018-05-03 10:24:00,18,9
2018-05-03 10:32:00,9,0
2018-05-03 10:40:00,35,19
2018-05-03 10:48:00,26,0
2018-05-03 10:56:00,17,0
2018-05-03 11:04:00,26,18
2018-05-03 11:12:00,42,18
2018-05-03 11:20:00,24,9
2018-05-03 11:28:00,8,34
2018-05-03 11:36:00,32,0
2018-05-03 11:44:00,24,8
2018-05-03 11:52:00,31,25
2018-05-03 12:00:00,31,8
2018-05-03 12:08:00,23,8
2018-05-03 12:16:00,22,0
2018-05-03 12:24:00,30,16
2018-05-03 12:32:00,7,8
2018-05-03 12:40:00,14,0
2018-05-03 12:48:00,28,0
2018-05-03 12:56:00,35,22
2018-05-03 13:04:00,35,7
2018-05-03 13:12:00,21,0
2018-05-03 13:20:00,48,22
2018-05-03 13:28:00,34,0
2018-05-03 13:36:00,28,7
2018-05-03 13:44:00,82,22
2018-05-03 13:52:00,13,14
2018-05-03 14:00:00,13,21
2018-05-03 14:08:00,34,7
2018-05-03 14:16:00,34,7
2018-05-03 14:24:00,46,14
2018-05-03 14:32:00,13,28
2018-05-03 14:40:00,13,14
2018-05-03 14:48:00,39,34
2018-05-03 14:56:00,60,7
2018-05-03 15:04:00,61,36
2018-05-03 15:12:00,34,0
2018-05-03 15:20:00,27,36
2018-05-03 15:28:00,55,22
2018-05-03 15:36:00,61,7
2018-05-03 15:44:00,54,14
2018-05-03 15:52:00,27,14
2018-05-03 16:00:00,63,22
2018-05-03 16:08:00,41,0
2018-05-03 16:16:00,49,29
2018-05-03 16:24:00,28,15
2018-05-03 16:32:00,14,0
2018-05-03 16:40:00,35,0
2018-05-03 16:48:00,22,15
2018-05-03 16:56:00,35,7
2018-05-03 17:04:00,22,0
2018-05-03 17:12:00,56,37
2018-05-03 17:20:00,64,15
2018-05-03 17:28:00,57,15
2018-05-03 17:36:00,64,8
2018-05-03 17:44:00,28,0
2018-05-03 17:52:00,42,0
2018-05-03 18:00:00,50,30
2018-05-03 18:08:00,52,23
2018-05-03 18:16:00,44,0
2018-05-03 18:24:00,36,0
2018-05-03 18:32:00,7,0
2018-05-03 18:40:00,52,16
2018-05-03 18:48:00,15,0
2018-05-03 18:56:00,22,8
2018-05-03 19:04:00,37,8
2018-05-03 19:12:00,31,16
2018-05-03 19:20:00,8,8
2018-05-03 19:28:00,39,25
2018-05-03 19:36:00,31,0
2018-05-03 19:44:00,62,0
2018-05-03 19:52:00,70,0
2018-05-03 20:00:00,24,17
2018-05-03 20:08:00,8,0
2018-05-03 20:16:00,41,0
2018-05-03 20:24:00,25,0
2018-05-03 20:32:00,51,18
2018-05-03 20:40:00,35,0
2018-05-03 20:48:00,35,0
2018-05-03 20:56:00,44,0
2018-05-03 21:04:00,46,0
2018-05-03 21:12:00,47,20
2018-05-03 21:20:00,38,10
2018-05-03 21:28:00,20,11
2018-05-03 21:36:00,70,10
2018-05-03 21:44:00,31,22
2018-05-03 21:52:00,10,0
2018-05-03 22:00:00,43,0
2018-05-03 22:08:00,55,23
2018-05-03 22:16:00,45,24
2018-05-03 22:24:00,0,24
2018-05-03 22:32:00,58,25
2018-05-03 22:40:00,69,37
2018-05-03 22:48:00,60,25
2018-05-03 22:56:00,60,25
2018-05-03 23:04:00,49,0
2018-05-03 23:12:00,49,26
2018-05-03 23:20:00,61,13
2018-05-03 23:28:00,48,26
2018-05-03 23:36:00,25,13
2018-05-03 23:44:00,25,13
2018-05-03 23:52:00,24,13
2018-05-04 00:00:00,0,0
2018-05-04 00:00:00,0,0
2018-05-04 00:08:00,13,0
2018-05-04 00:16:00,50,50
2018-05-04 00:24:00,13,0
2018-05-04 00:32:00,38,13
2018-05-04 00:40:00,62,25
2018-05-04 00:48:00,62,0
2018-05-04 00:56:00,13,25
2018-05-04 01:04:00,74,12
2018-05-04 01:12:00,0,0
2018-05-04 01:20:00,13,0
2018-05-04 01:28:00,37,37
2018-05-04 01:36:00,50,0
2018-05-04 01:44:00,25,49
2018-05-04 01:52:00,74,12
2018-05-04 02:00:00,12,0
2018-05-04 02:08:00,38,25
2018-05-04 02:16:00,25,25
2018-05-04 02:24:00,38,13
2018-05-04 02:32:00,38,25
2018-05-04 02:40:00,26,25
2018-05-04 02:48:00,26,0
2018-05-04 02:56:00,26,13
2018-05-04 03:04:00,26,0
2018-05-04 03:12:00,79,13
2018-05-04 03:20:00,40,0
2018-05-04 03:28:00,54,0
2018-05-04 03:36:00,27,27
2018-05-04 03:44:00,55,14
2018-05-04 03:52:00,55,27
2018-05-04 04:00:00,14,0
2018-05-04 04:08:00,0,0
2018-05-04 04:16:00,55,14
2018-05-04 04:24:00,41,14
2018-05-04 04:32:00,27,13
2018-05-04 04:40:00,27,13
2018-05-04 04:48:00,40,0
2018-05-04 04:56:00,40,13
2018-05-04 05:04:00,0,26
2018-05-04 05:12:00,26,0
2018-05-04 05:20:00,38,13
2018-05-04 05:28:00,38,38
2018-05-04 05:36:00,50,12
2018-05-04 05:44:00,49,0
2018-05-04 05:52:00,12,24
2018-05-04 06:00:00,60,12
2018-05-04 06:08:00,47,0
2018-05-04 06:16:00,58,35
2018-05-04 06:24:00,69,23
2018-05-04 06:32:00,34,11
2018-05-04 06:40:00,0,0
2018-05-04 06:48:00,33,11
2018-05-04 06:56:00,32,11
2018-05-04 07:04:00,43,0
2018-05-04 07:12:00,54,0
2018-05-04 07:20:00,54,0
2018-05-04 07:28:00,11,21
2018-05-04 07:36:00,65,11
2018-05-04 07:44:00,75,11
2018-05-04 07:52:00,21,0
2018-05-04 08:00:00,21,21
2018-05-04 08:08:00,42,10
2018-05-04 08:16:00,42,21
2018-05-04 08:24:00,21,10
2018-05-04 08:32:00,83,41
2018-05-04 08:40:00,51,20
2018-05-04 08:48:00,31,10
2018-05-04 08:56:00,60,10
2018-05-04 09:04:00,20,30
2018-05-04 09:12:00,30,10
2018-05-04 09:20:00,40,30
2018-05-04 09:28:00,49,0
2018-05-04 09:36:00,70,20
2018-05-04 09:44:00,59,20
2018-05-04 09:52:00,39,10
2018-05-04 10:00:00,40,10
2018-05-04 10:08:00,49,30
2018-05-04 10:16:00,29,10
2018-05-04 10:24:00,19,0
2018-05-04 10:32:00,47,9
2018-05-04 10:40:00,29,10
2018-05-04 10:48:00,37,18
2018-05-04 10:56:00,18,0
2018-05-04 11:04:00,46,28
2018-05-04 11:12:00,18,0
2018-05-04 11:20:00,53,0
2018-05-04 11:28:00,26,17
2018-05-04 11:36:00,17,0
2018-05-04 11:44:00,9,9
2018-05-04 11:52:00,34,8
2018-05-04 12:00:00,59,17
2018-05-04 12:08:00,49,25
2018-05-04 12:16:00,40,16
2018-05-04 12:24:00,8,16
2018-05-04 12:32:00,48,32
2018-05-04 12:40:00,39,0
2018-05-04 12:48:00,16,23
2018-05-04 12:56:00,15,23
2018-05-04 13:04:00,54,0
2018-05-04 13:12:00,38,23
2018-05-04 13:20:00,38,0
2018-05-04 13:28:00,51,29
2018-05-04 13:36:00,30,7
2018-05-04 13:44:00,29,7
2018-05-04 13:52:00,79,29
2018-05-04 14:00:00,36,22
2018-05-04 14:08:00,22,7
2018-05-04 14:16:00,22,7
2018-05-04 14:24:00,51,37
2018-05-04 14:32:00,36,14
2018-05-04 14:40:00,36,14
2018-05-04 14:48:00,51,22
2018-05-04 14:56:00,29,15
2018-05-04 15:04:00,52,15
2018-05-04 15:12:00,15,15
2018-05-04 15:20:00,22,7
2018-05-04 15:28:00,15,7
2018-05-04 15:36:00,22,7
2018-05-04 15:44:00,37,7
2018-05-04 15:52:00,82,22
2018-05-04 16:00:00,30,8
2018-05-04 16:08:00,38,23
2018-05-04 16:16:00,31,0
2018-05-04 16:24:00,30,15
2018-05-04 16:32:00,23,0
2018-05-04 16:40:00,61,8
2018-05-04 16:48:00,38,0
2018-05-04 16:56:00,23,8
2018-05-04 17:04:00,71,0
2018-05-04 17:12:00,16,0
2018-05-04 17:20:00,39,23
2018-05-04 17:28:00,8,16
2018-05-04 17:36:00,8,16
2018-05-04 17:44:00,71,24
2018-05-04 17:52:00,16,24
2018-05-04 18:00:00,48,32
2018-05-04 18:08:00,40,32
2018-05-04 18:16:00,48,40
2018-05-04 18:24:00,16,8
2018-05-04 18:32:00,24,8
2018-05-04 18:40:00,24,8
2018-05-04 18:48:00,25,8
2018-05-04 18:56:00,25,0
2018-05-04 19:04:00,34,8
2018-05-04 19:12:00,67,8
2018-05-04 19:20:00,26,0
2018-05-04 19:28:00,17,9
2018-05-04 19:36:00,35,9
2018-05-04 19:44:00,69,9
2018-05-04 19:52:00,35,18
2018-05-04 20:00:00,36,9
2018-05-04 20:08:00,100,18
2018-05-04 20:16:00,27,0
2018-05-04 20:24:00,46,9
2018-05-04 20:32:00,47,19
2018-05-04 20:40:00,19,10
