date,bitcoin,btc,etherium,etc,ripple,xrp,btcoin cash,bcc,eos.io,eos,litecoin,ltc,cardano,ada,str,iota,miota,tron,trx,tether usd,usd tether,usdt
2018-03-19 00:32:00,74,7,0,0,32,11,0,0,0,0,59,0,0,89,0,41,0,29,0,0,0,0
2018-03-19 00:40:00,62,1,0,59,52,31,0,0,0,0,87,15,0,0,0,40,0,29,0,0,0,0
2018-03-19 00:48:00,70,1,0,0,73,10,0,0,0,0,29,0,0,0,0,80,0,29,0,0,0,0
2018-03-19 00:56:00,83,1,0,0,42,10,0,0,0,0,29,0,0,29,0,0,40,0,0,0,0,0
2018-03-19 01:04:00,72,7,0,29,42,21,0,0,0,32,14,0,0,29,0,40,0,29,29,0,0,0
2018-03-19 01:12:00,79,5,0,29,41,10,0,0,0,32,14,0,0,87,0,0,0,0,0,0,0,0
2018-03-19 01:20:00,88,4,0,0,10,21,90,0,0,0,100,0,0,87,0,40,0,28,0,0,0,0
2018-03-19 01:28:00,67,5,0,0,21,10,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0
2018-03-19 01:36:00,80,3,0,0,41,21,0,0,0,32,43,14,0,0,0,0,0,0,0,0,0,0
2018-03-19 01:44:00,100,3,0,29,21,10,0,0,0,0,29,14,0,0,0,0,0,0,0,0,0,0
2018-03-19 01:52:00,54,3,0,0,21,0,0,0,0,32,72,0,0,29,0,0,0,29,0,0,0,53
2018-03-19 02:00:00,80,7,60,30,11,21,0,0,0,0,29,59,0,0,0,0,0,0,0,0,0,0
2018-03-19 02:08:00,69,4,0,0,10,0,0,0,0,0,0,0,0,29,0,0,0,29,0,0,0,0
2018-03-19 02:16:00,77,9,0,0,32,11,0,0,33,66,15,0,30,30,0,0,0,0,0,0,0,0
2018-03-19 02:24:00,79,3,0,30,43,0,0,0,0,100,30,0,0,30,0,41,0,30,0,0,0,0
2018-03-19 02:32:00,71,2,0,61,54,11,0,0,0,67,15,30,0,30,0,42,0,30,0,0,0,55
2018-03-19 02:40:00,86,2,31,0,44,11,0,0,0,0,30,0,0,0,33,0,0,0,0,0,0,0
2018-03-19 02:48:00,85,5,0,31,55,33,0,0,0,34,61,0,0,0,33,0,0,0,0,0,0,0
2018-03-19 02:56:00,69,8,0,0,78,22,0,0,0,35,77,31,0,0,0,86,0,0,0,0,0,0
2018-03-19 03:04:00,79,7,31,0,33,22,0,0,0,0,15,0,0,0,0,43,0,0,0,0,0,0
2018-03-19 03:12:00,72,4,0,0,78,22,0,0,0,0,31,0,0,0,0,0,0,31,0,0,0,0
2018-03-19 03:20:00,81,2,0,0,66,22,0,0,0,0,15,0,0,0,0,0,0,30,0,0,0,0
2018-03-19 03:28:00,88,2,0,32,11,0,0,49,0,35,94,0,0,0,0,0,0,31,0,0,0,0
2018-03-19 03:36:00,77,6,0,64,23,0,0,49,0,0,0,0,0,32,0,44,0,0,31,0,0,0
2018-03-19 03:44:00,70,4,0,65,69,11,0,0,0,0,64,16,0,65,0,0,0,0,0,0,0,0
2018-03-19 03:52:00,76,5,0,33,23,0,0,0,0,36,32,0,0,0,0,0,0,0,32,0,0,0
2018-03-19 04:00:00,70,6,33,0,47,12,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
2018-03-19 04:08:00,67,4,0,33,12,24,0,51,0,37,33,16,33,0,0,0,0,0,33,0,0,0
2018-03-19 04:16:00,86,9,0,0,24,0,0,52,0,0,66,0,33,100,0,0,0,0,0,0,0,0
2018-03-19 04:24:00,79,3,0,0,48,0,0,0,0,74,17,0,0,0,0,0,0,0,0,0,0,0
2018-03-19 04:32:00,77,6,0,0,48,0,0,52,0,37,33,0,0,0,0,0,0,0,0,0,0,0
2018-03-19 04:40:00,79,3,0,0,48,12,0,0,0,37,0,0,0,0,0,0,0,33,0,0,0,0
2018-03-19 04:48:00,79,5,34,0,84,12,0,52,0,37,0,0,0,34,0,0,0,33,0,0,0,0
2018-03-19 04:56:00,70,4,0,0,48,12,0,0,0,0,66,0,33,33,0,0,0,0,0,0,0,0
2018-03-19 05:04:00,70,4,0,100,35,35,0,0,0,0,16,0,66,33,36,0,0,33,0,0,0,0
2018-03-19 05:12:00,74,4,0,0,70,12,0,0,0,0,32,16,0,0,0,0,0,32,0,0,0,0
2018-03-19 05:20:00,74,2,33,0,35,35,0,0,0,0,32,0,0,33,35,0,0,0,0,0,0,0
2018-03-19 05:28:00,57,0,0,0,46,0,0,0,0,0,32,0,0,0,0,44,0,0,0,0,0,0
2018-03-19 05:36:00,81,2,32,32,23,23,0,49,0,70,63,16,0,32,0,0,0,31,31,0,0,0
2018-03-19 05:44:00,43,4,0,0,33,0,0,0,0,0,15,0,0,63,34,43,0,0,0,0,0,0
2018-03-19 05:52:00,77,5,0,0,22,11,0,0,0,34,0,0,0,31,100,42,0,0,0,0,0,0
2018-03-19 06:00:00,75,2,0,0,21,0,0,46,0,0,0,15,0,30,32,41,0,0,0,0,0,0
2018-03-19 06:08:00,67,2,0,0,31,10,0,0,0,65,0,0,0,59,32,0,0,0,0,0,0,0
2018-03-19 06:16:00,66,6,0,58,52,10,0,0,0,0,29,0,0,87,63,40,0,0,29,0,0,0
2018-03-19 06:24:00,73,7,0,29,31,20,0,0,0,0,0,0,29,57,62,0,0,28,0,0,0,0
2018-03-19 06:32:00,72,3,0,0,30,0,0,88,0,0,14,14,0,28,31,39,0,0,0,0,0,0
2018-03-19 06:40:00,64,4,0,84,70,40,0,0,0,0,28,0,0,0,30,38,0,0,0,0,0,0
2018-03-19 06:48:00,48,3,0,0,59,10,0,0,0,0,27,0,0,28,30,38,0,27,0,0,0,0
2018-03-19 06:56:00,53,4,0,0,38,10,0,42,0,59,0,13,0,0,58,37,0,0,0,0,0,0
2018-03-19 07:04:00,53,2,0,0,9,0,0,0,0,0,39,0,0,26,29,36,0,0,0,0,0,0
2018-03-19 07:12:00,55,2,0,26,37,0,0,0,0,0,0,0,0,26,0,72,0,0,26,0,0,0
2018-03-19 07:20:00,69,4,0,26,28,0,0,0,0,0,13,0,0,0,0,36,0,25,51,0,0,0
2018-03-19 07:28:00,40,3,0,26,46,0,0,0,0,57,25,0,26,51,55,0,0,0,0,0,0,0
2018-03-19 07:36:00,50,7,0,0,36,9,0,0,0,0,25,0,25,25,27,35,0,0,25,0,0,0
2018-03-19 07:44:00,57,4,25,50,80,9,0,39,0,0,0,0,0,0,0,0,0,25,25,0,0,0
2018-03-19 07:52:00,52,6,0,0,44,9,0,0,0,27,24,0,25,25,0,0,0,49,24,0,0,0
2018-03-19 08:00:00,65,6,0,0,52,0,0,38,0,27,36,12,0,24,0,0,0,48,48,0,0,0
2018-03-19 08:08:00,54,3,0,24,34,9,0,37,0,27,0,12,0,0,26,33,0,0,0,0,0,0
2018-03-19 08:16:00,43,3,0,24,25,0,0,74,0,0,12,0,0,48,0,0,0,23,0,0,0,0
2018-03-19 08:24:00,59,2,0,24,25,8,0,0,0,0,12,12,0,24,0,0,0,0,0,0,0,0
2018-03-19 08:32:00,67,1,0,0,42,8,0,36,0,52,12,12,0,23,25,32,0,0,46,0,0,0
2018-03-19 08:40:00,68,4,0,93,41,8,0,0,0,0,34,0,0,0,25,0,0,0,0,0,0,0
2018-03-19 08:48:00,57,5,0,23,25,8,0,36,0,51,11,0,23,0,0,0,0,23,0,0,0,0
2018-03-19 08:56:00,54,4,23,46,16,16,0,36,0,25,0,0,0,23,25,31,0,45,0,0,0,0
2018-03-19 09:04:00,53,3,0,23,57,8,0,35,0,0,0,0,0,0,25,0,0,45,22,0,0,0
2018-03-19 09:12:00,58,1,0,0,48,24,0,0,0,25,33,0,0,22,24,31,0,0,0,0,0,0
2018-03-19 09:20:00,54,6,22,22,32,0,0,69,0,0,33,0,0,0,0,30,0,22,22,0,0,0
2018-03-19 09:28:00,40,3,0,0,31,24,0,0,0,0,0,11,22,0,48,0,0,22,22,0,0,0
2018-03-19 09:36:00,59,2,0,0,23,23,0,0,0,48,32,0,22,87,24,0,0,0,0,0,0,0
2018-03-19 09:44:00,61,0,0,44,93,0,0,34,0,48,22,0,0,0,24,30,0,21,0,0,0,0
2018-03-19 09:52:00,72,2,0,0,39,15,0,34,0,0,21,0,0,43,0,30,0,21,0,0,0,0
2018-03-19 10:00:00,54,1,0,22,8,8,0,0,0,0,11,0,22,22,70,0,0,0,0,0,0,0
2018-03-19 10:08:00,72,6,0,0,54,23,0,0,0,48,11,0,21,43,0,59,29,0,21,0,0,0
2018-03-19 10:16:00,58,3,0,21,53,8,0,33,0,23,21,10,0,21,0,0,0,0,0,0,0,0
2018-03-19 10:24:00,70,3,0,21,45,22,0,0,0,0,21,21,0,42,0,58,0,0,0,0,0,0
2018-03-19 10:32:00,59,2,0,21,45,15,0,32,0,46,21,21,0,0,45,0,0,0,0,0,0,0
2018-03-19 10:40:00,59,4,21,21,73,7,0,64,0,0,10,0,21,0,44,0,0,20,0,0,0,0
2018-03-19 10:48:00,46,6,0,0,36,0,0,31,0,22,20,0,0,61,0,28,0,0,0,0,0,0
2018-03-19 10:56:00,58,2,20,41,65,15,0,0,0,0,40,0,20,0,22,56,0,0,40,0,0,0
2018-03-19 11:04:00,57,2,20,20,43,14,0,31,0,45,0,0,20,0,22,55,0,20,40,0,0,0
2018-03-19 11:12:00,70,4,0,60,35,7,0,31,0,0,59,0,0,0,0,0,0,39,0,0,0,0
2018-03-19 11:20:00,57,5,0,20,28,0,0,30,0,22,29,10,0,0,21,27,0,19,19,0,0,0
2018-03-19 11:28:00,58,4,0,39,34,7,0,30,0,21,0,0,0,0,0,79,0,19,19,0,0,0
2018-03-19 11:36:00,76,5,0,19,74,20,0,0,0,0,47,0,0,38,21,26,0,19,19,0,0,0
2018-03-19 11:44:00,57,1,0,19,47,0,0,29,0,0,46,0,19,0,41,0,0,0,0,0,0,0
2018-03-19 11:52:00,55,2,19,19,33,13,0,58,0,0,28,0,0,0,0,25,0,37,0,0,0,0
2018-03-19 12:00:00,58,5,0,19,33,0,0,86,0,0,37,0,0,0,20,0,0,0,18,0,0,0
2018-03-19 12:08:00,69,1,0,0,58,13,0,57,0,40,54,0,0,18,20,100,0,18,18,0,0,0
2018-03-19 12:16:00,64,3,0,18,19,6,0,0,0,40,18,0,0,18,0,0,0,0,0,0,0,0
2018-03-19 12:24:00,58,3,18,18,19,13,0,0,0,20,53,9,0,53,77,49,0,0,0,0,0,0
2018-03-19 12:32:00,64,6,0,0,37,37,0,27,0,0,35,0,0,0,19,0,0,0,17,0,0,0
2018-03-19 12:40:00,57,3,0,17,18,12,0,0,0,0,34,0,0,34,19,24,0,0,0,0,0,0
2018-03-19 12:48:00,53,2,0,34,24,6,0,26,0,56,25,0,17,0,0,23,0,17,17,0,0,0
2018-03-19 12:56:00,54,3,0,68,36,12,0,52,0,19,50,0,0,17,0,0,0,17,33,0,0,0
2018-03-19 13:04:00,76,3,0,17,53,12,0,0,0,18,25,0,17,0,18,23,0,16,16,0,0,0
2018-03-19 13:12:00,66,2,0,0,24,6,0,51,0,18,49,8,17,0,18,45,0,32,16,0,0,0
2018-03-19 13:20:00,63,5,16,33,17,6,0,0,0,0,0,0,0,16,35,0,0,0,0,0,0,0
2018-03-19 13:28:00,67,3,16,16,64,6,0,25,0,36,24,0,0,0,35,22,0,0,16,0,0,0
2018-03-19 13:36:00,72,3,0,0,57,11,0,0,0,0,48,8,32,16,35,44,0,16,32,0,0,0
2018-03-19 13:44:00,70,4,0,16,29,11,0,0,0,36,40,0,0,16,0,0,0,0,16,0,0,0
2018-03-19 13:52:00,69,5,0,16,40,11,0,0,0,18,0,8,0,32,0,44,0,16,16,0,0,0
2018-03-19 14:00:00,66,4,0,48,62,17,0,25,0,18,31,16,0,0,0,43,0,31,31,0,0,0
2018-03-19 14:08:00,73,5,16,0,45,22,0,49,0,17,47,0,16,16,68,22,0,0,0,0,0,0
2018-03-19 14:16:00,64,4,0,47,83,17,0,0,0,0,23,0,0,0,17,64,0,0,0,0,0,0
2018-03-19 14:24:00,73,2,16,16,67,0,0,24,0,17,62,8,0,0,34,0,0,0,0,0,0,0
2018-03-19 14:32:00,71,2,0,16,33,6,0,0,0,17,46,8,0,0,0,0,0,15,31,0,0,0
2018-03-19 14:40:00,69,5,0,31,39,33,0,24,0,0,23,0,0,0,34,43,0,0,0,0,0,0
2018-03-19 14:48:00,63,2,16,16,50,17,0,0,0,0,62,8,0,47,0,64,0,0,15,0,0,0
2018-03-19 14:56:00,68,5,0,0,56,6,0,0,0,0,55,16,0,47,17,22,0,15,15,0,0,28
2018-03-19 15:04:00,75,2,0,0,34,11,0,0,0,18,55,0,0,32,17,0,0,16,0,0,0,0
2018-03-19 15:12:00,82,2,0,48,67,0,0,0,0,17,47,0,0,0,17,0,0,16,16,0,0,0
2018-03-19 15:20:00,74,2,16,63,79,17,0,24,0,17,23,0,0,16,0,0,0,0,0,0,0,0
2018-03-19 15:28:00,65,3,0,64,34,11,0,25,0,35,47,8,0,16,34,43,0,0,0,0,0,0
2018-03-19 15:36:00,68,3,0,64,45,23,0,25,0,17,31,0,0,32,17,65,0,0,16,0,0,29
2018-03-19 15:44:00,63,3,0,0,45,11,0,0,0,17,23,8,0,16,17,22,0,0,0,0,0,0
2018-03-19 15:52:00,70,2,0,32,56,0,0,0,0,35,47,0,0,0,17,43,0,16,16,0,0,0
2018-03-19 16:00:00,74,5,16,64,57,11,0,49,0,18,63,16,16,16,34,22,0,16,31,0,0,0
2018-03-19 16:08:00,74,4,0,0,51,0,0,0,0,0,39,8,0,0,0,44,0,16,16,0,0,0
2018-03-19 16:16:00,76,2,0,64,68,23,0,49,0,53,39,0,0,16,17,44,0,16,0,0,0,29
2018-03-19 16:24:00,64,4,0,16,51,34,0,0,0,18,48,0,0,0,0,0,0,32,16,0,0,29
2018-03-19 16:32:00,76,7,0,16,40,17,0,25,0,0,16,0,0,32,17,22,0,0,0,0,0,0
2018-03-19 16:40:00,73,4,0,0,63,23,0,25,0,0,24,0,0,64,69,66,0,16,0,0,0,0
2018-03-19 16:48:00,77,2,32,16,69,6,0,100,0,0,32,0,0,16,35,22,0,0,0,0,0,0
2018-03-19 16:56:00,78,2,0,16,58,6,0,50,0,36,16,0,0,32,53,67,0,0,0,0,0,0
2018-03-19 17:04:00,72,4,0,33,40,6,0,0,0,18,48,8,0,16,35,22,0,16,0,0,0,0
2018-03-19 17:12:00,86,5,16,0,52,23,0,51,0,18,48,0,0,0,35,0,0,0,16,0,0,0
2018-03-19 17:20:00,80,7,17,33,82,6,0,25,0,0,57,0,0,0,36,23,0,32,0,0,0,0
2018-03-19 17:28:00,72,2,0,0,35,12,0,0,0,18,8,16,17,33,18,23,0,33,0,0,0,0
2018-03-19 17:36:00,72,4,0,50,59,6,0,0,0,0,41,16,0,0,0,0,0,49,16,0,0,0
2018-03-19 17:44:00,79,1,0,34,54,12,0,0,0,19,41,8,0,50,0,46,0,0,0,0,0,0
2018-03-19 17:52:00,72,4,0,0,60,6,0,0,0,19,17,0,0,34,18,23,0,33,0,0,0,0
2018-03-19 18:00:00,87,2,17,0,55,24,0,0,0,19,34,0,0,0,0,0,0,50,0,0,0,0
2018-03-19 18:08:00,78,3,35,17,55,18,0,0,0,19,17,0,0,17,37,24,0,17,0,0,0,31
2018-03-19 18:16:00,78,5,0,17,37,0,0,0,0,19,17,9,0,17,0,24,0,34,17,0,0,0
2018-03-19 18:24:00,76,7,18,53,62,0,0,0,0,39,17,0,0,0,19,0,0,0,0,0,0,0
2018-03-19 18:32:00,81,1,0,35,69,6,0,0,0,0,26,0,0,0,19,48,0,17,17,0,0,0
2018-03-19 18:40:00,75,3,0,18,99,19,0,54,0,0,9,9,0,0,0,24,0,17,0,0,0,0
2018-03-19 18:48:00,80,1,0,18,100,6,0,0,0,39,35,0,0,18,0,0,0,0,17,0,0,0
2018-03-19 18:56:00,63,2,0,36,51,0,0,28,0,0,26,18,0,0,0,0,0,17,0,0,0,0
2018-03-19 19:04:00,74,2,0,0,38,13,0,83,0,59,62,0,18,36,0,25,0,0,0,0,0,0
2018-03-19 19:12:00,73,3,0,18,71,0,0,0,0,0,36,9,0,0,19,0,0,0,0,0,0,0
2018-03-19 19:20:00,72,1,0,37,39,26,0,0,0,20,45,0,18,55,0,0,0,18,54,0,0,0
2018-03-19 19:28:00,73,3,18,18,39,19,0,0,0,0,36,0,0,0,39,75,0,18,36,0,0,0
2018-03-19 19:36:00,86,3,0,18,52,13,0,28,0,0,36,27,0,0,0,50,0,0,0,0,0,0
2018-03-19 19:44:00,72,3,0,0,58,13,0,0,0,0,36,9,0,18,0,25,0,0,0,0,0,0
2018-03-19 19:52:00,72,1,0,55,52,26,0,0,0,0,45,9,0,18,0,0,0,0,0,0,0,0
2018-03-19 20:00:00,64,2,0,0,33,20,0,0,0,0,46,0,0,0,20,0,0,55,18,0,0,0
2018-03-19 20:08:00,65,2,19,38,61,13,0,59,0,0,28,0,0,0,41,78,0,0,0,0,0,0
2018-03-19 20:16:00,76,3,0,0,61,27,0,30,0,21,9,0,0,0,0,26,0,38,0,0,0,0
2018-03-19 20:24:00,67,2,0,58,34,27,0,30,0,0,38,10,19,0,63,0,0,0,0,0,0,35
2018-03-19 20:32:00,72,2,20,20,0,7,0,0,0,22,39,10,0,0,0,0,0,0,0,0,0,0
2018-03-19 20:40:00,73,1,0,0,28,7,0,61,0,0,48,0,20,0,0,54,0,0,0,0,0,0
2018-03-19 20:48:00,77,3,0,20,70,7,0,0,0,22,29,0,0,0,0,0,0,19,19,0,0,0
2018-03-19 20:56:00,91,5,20,20,43,7,0,31,0,0,60,0,0,0,0,0,0,0,0,0,0,0
2018-03-19 21:04:00,71,4,21,21,66,15,0,0,0,68,20,0,0,41,22,0,0,0,0,0,0,37
2018-03-19 21:12:00,76,3,21,42,44,30,0,0,0,46,41,0,0,0,23,0,0,20,20,0,0,0
2018-03-19 21:20:00,77,2,0,21,46,8,0,33,0,24,21,11,0,21,0,88,0,0,0,0,0,0
2018-03-19 21:28:00,66,4,22,0,39,8,0,34,0,24,43,0,0,22,0,0,0,0,21,0,0,0
2018-03-19 21:36:00,66,2,22,0,48,8,0,0,0,25,11,0,0,0,24,31,0,22,0,0,0,0
2018-03-19 21:44:00,62,3,0,22,48,8,0,0,25,49,55,0,0,0,0,0,0,22,0,0,0,0
2018-03-19 21:52:00,73,3,0,93,33,16,0,0,0,51,34,0,0,0,0,32,0,23,0,0,0,0
2018-03-19 22:00:00,86,4,0,0,50,8,0,0,0,0,35,0,0,24,25,0,0,0,0,0,0,0
2018-03-19 22:08:00,60,5,0,48,43,9,0,37,0,0,24,24,0,24,0,33,0,0,23,0,0,0
2018-03-19 22:16:00,70,2,0,0,43,0,0,38,0,0,12,0,24,48,26,33,0,0,0,0,0,0
2018-03-19 22:24:00,72,0,25,0,26,9,0,0,0,0,61,0,0,0,0,68,0,0,0,0,0,0
2018-03-19 22:32:00,79,3,0,25,63,36,0,39,0,0,12,0,0,25,0,0,0,25,0,0,0,0
2018-03-19 22:40:00,77,5,0,26,54,0,0,0,0,0,63,0,0,25,0,0,0,100,50,0,0,0
2018-03-19 22:48:00,69,1,0,26,27,37,0,0,0,28,76,13,51,26,56,71,0,51,0,0,0,0
2018-03-19 22:56:00,73,4,0,0,28,9,0,0,0,29,52,0,0,26,0,0,0,0,26,0,0,0
2018-03-19 23:04:00,78,3,53,53,38,0,0,0,0,29,39,13,0,0,0,36,0,52,26,0,0,0
2018-03-19 23:12:00,74,5,0,0,48,29,0,0,0,0,53,13,0,80,0,37,0,0,26,0,0,0
2018-03-19 23:20:00,76,2,0,55,39,10,0,0,0,60,13,0,0,27,29,0,0,0,0,0,0,0
2018-03-19 23:28:00,83,3,0,0,39,30,0,0,0,0,68,0,28,0,30,38,0,0,0,0,0,100
2018-03-19 23:36:00,72,1,0,56,40,50,0,0,0,0,28,0,0,0,0,0,0,55,0,0,0,0
2018-03-19 23:44:00,66,4,0,56,40,20,0,0,0,31,42,14,0,56,0,0,0,0,28,0,0,0
2018-03-19 23:52:00,72,4,0,57,60,10,0,0,0,0,70,0,28,0,0,0,0,28,0,0,0,0
2018-03-20 00:00:00,57,1,0,28,30,0,0,0,0,0,42,0,0,28,31,39,0,0,28,0,0,0
2018-03-20 00:00:00,63,1,0,25,23,0,0,0,0,0,38,0,0,22,31,21,0,0,29,0,0,0
2018-03-20 00:08:00,61,1,25,0,15,23,0,0,0,27,51,0,0,22,0,0,0,0,0,0,0,0
2018-03-20 00:16:00,81,2,0,25,100,8,0,0,0,0,13,0,0,0,0,0,0,58,0,0,0,0
2018-03-20 00:24:00,75,2,50,100,54,0,0,0,0,0,76,0,0,0,0,21,0,29,29,0,0,0
2018-03-20 00:32:00,86,5,0,25,38,8,0,30,0,27,13,0,0,0,0,0,0,29,0,0,0,0
2018-03-20 00:40:00,79,1,0,0,38,8,0,0,0,0,25,0,21,0,0,0,0,0,29,0,0,0
2018-03-20 00:48:00,92,4,0,0,61,8,0,0,0,26,63,0,0,21,0,0,0,29,29,0,0,0
2018-03-20 00:56:00,88,5,0,0,15,15,0,0,0,53,76,13,0,0,0,42,21,29,0,0,0,0
2018-03-20 01:04:00,76,1,25,74,53,8,0,0,0,26,100,0,0,0,0,0,0,57,57,0,0,0
2018-03-20 01:12:00,93,2,0,25,46,15,0,0,0,53,38,0,0,21,0,21,0,58,0,0,0,0
2018-03-20 01:20:00,81,2,49,49,53,15,0,0,0,26,13,13,0,0,0,0,0,0,0,0,0,0
2018-03-20 01:28:00,96,4,0,25,39,0,0,0,0,27,26,0,0,65,0,43,0,0,29,0,0,87
2018-03-20 01:36:00,71,4,0,0,15,0,0,0,0,27,25,0,0,0,0,0,0,0,58,86,86,0
2018-03-20 01:44:00,74,2,0,25,15,8,0,0,0,0,13,13,0,43,0,0,0,0,29,0,0,0
2018-03-20 01:52:00,87,8,0,0,31,16,0,0,0,0,39,0,22,0,32,21,0,0,0,0,0,0
2018-03-20 02:00:00,73,2,0,0,39,8,0,0,0,27,13,0,0,0,0,0,0,0,0,0,0,0
2018-03-20 02:08:00,66,6,0,25,39,16,0,0,0,27,13,13,0,22,0,22,0,0,0,0,0,0
2018-03-20 02:16:00,84,6,0,26,24,16,0,0,0,27,13,0,0,0,0,0,0,0,0,0,0,0
2018-03-20 02:24:00,73,5,26,52,8,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
2018-03-20 02:32:00,91,1,0,26,32,8,0,0,0,28,54,0,0,23,0,0,0,0,0,0,0,0
2018-03-20 02:40:00,86,6,0,0,16,0,0,32,0,28,14,0,0,0,0,0,0,0,31,0,0,0
2018-03-20 02:48:00,83,9,27,0,58,8,0,33,0,29,41,14,0,23,0,0,0,0,0,0,0,0
2018-03-20 02:56:00,74,10,0,27,42,17,0,0,58,29,42,0,23,23,0,23,0,0,0,0,0,0
2018-03-20 03:04:00,88,5,27,0,8,0,0,33,0,29,28,0,0,23,34,0,0,0,32,0,0,0
2018-03-20 03:12:00,86,5,27,27,8,8,0,0,0,29,14,0,0,23,0,23,0,0,0,0,0,0
2018-03-20 03:20:00,65,3,0,0,17,0,0,33,0,29,42,0,0,24,0,0,0,32,0,0,0,0
2018-03-20 03:28:00,96,4,0,0,52,0,0,0,0,60,57,0,0,0,0,24,0,0,33,0,0,0
2018-03-20 03:36:00,87,7,0,28,61,0,0,0,0,30,43,0,0,24,70,0,0,66,0,0,0,0
2018-03-20 03:44:00,87,4,29,0,26,0,0,34,0,0,44,0,24,0,0,0,0,33,0,0,0,0
2018-03-20 03:52:00,95,4,0,29,27,0,0,35,0,0,15,0,0,25,36,0,0,0,34,0,0,0
2018-03-20 04:00:00,82,1,0,0,36,0,0,0,0,0,45,0,0,25,0,25,0,0,0,0,0,0
2018-03-20 04:08:00,89,3,29,0,27,0,0,0,0,0,60,15,0,25,37,25,0,34,0,0,0,0
2018-03-20 04:16:00,87,0,0,29,36,0,0,0,0,0,30,0,0,25,0,0,0,34,0,0,0,0
2018-03-20 04:24:00,99,4,0,0,9,9,0,0,0,0,15,15,0,51,0,0,0,0,35,0,0,0
2018-03-20 04:32:00,93,7,0,30,27,9,0,0,0,32,15,0,0,0,37,0,0,0,0,0,0,0
2018-03-20 04:40:00,74,3,0,0,18,9,0,0,0,0,30,0,25,0,0,0,0,0,0,0,0,0
2018-03-20 04:48:00,85,7,0,30,46,0,0,36,0,0,61,0,0,51,37,0,0,0,0,0,0,0
2018-03-20 04:56:00,69,1,0,0,37,9,0,36,0,0,30,0,0,25,0,0,0,0,0,0,0,0
2018-03-20 05:04:00,75,1,0,0,27,0,0,0,0,31,15,0,0,25,73,25,0,0,0,0,0,0
2018-03-20 05:12:00,95,5,0,0,27,9,0,35,0,0,0,0,25,100,36,0,25,0,34,0,0,0
2018-03-20 05:20:00,68,1,0,0,9,9,0,0,0,0,15,15,0,0,0,0,0,0,34,0,0,100
2018-03-20 05:28:00,60,11,0,0,18,0,0,34,0,30,73,0,0,24,0,24,0,100,33,0,0,0
2018-03-20 05:36:00,64,7,0,28,26,43,0,34,0,30,0,14,0,24,35,0,0,0,33,0,0,0
2018-03-20 05:44:00,77,7,0,0,34,9,0,0,0,30,14,14,0,24,35,47,0,0,0,0,0,0
2018-03-20 05:52:00,67,4,27,0,0,8,0,0,0,29,14,0,0,0,0,0,0,32,0,0,0,0
2018-03-20 06:00:00,58,1,0,0,8,0,0,32,0,0,0,14,0,23,100,23,0,31,0,0,0,0
2018-03-20 06:08:00,79,9,0,0,16,0,0,32,0,0,40,13,0,23,98,45,0,0,0,0,0,0
2018-03-20 06:16:00,64,4,0,0,16,0,0,0,0,28,53,13,0,0,0,0,0,0,0,0,0,0
2018-03-20 06:24:00,64,5,0,26,32,8,0,0,0,0,26,0,22,22,32,22,0,60,0,0,0,0
2018-03-20 06:32:00,75,2,0,25,23,8,0,61,0,0,0,13,0,22,0,0,0,0,0,0,0,0
2018-03-20 06:40:00,62,8,0,50,85,23,0,0,0,0,38,13,21,64,31,0,0,0,0,0,0,0
2018-03-20 06:48:00,81,7,25,0,38,8,0,0,0,26,0,25,0,0,0,0,0,0,0,0,0,0
2018-03-20 06:56:00,56,3,0,24,22,0,0,0,0,0,0,0,0,41,90,0,0,84,28,0,0,83
2018-03-20 07:04:00,71,6,0,24,29,0,0,0,0,51,0,12,0,41,0,0,0,28,28,0,0,0
2018-03-20 07:12:00,54,4,0,23,36,0,0,57,0,0,36,0,40,20,29,0,0,0,0,0,0,0
2018-03-20 07:20:00,70,3,0,46,14,0,0,0,0,25,0,0,0,40,0,39,0,0,0,0,0,0
2018-03-20 07:28:00,51,3,0,0,42,7,0,28,0,0,0,12,20,39,0,0,0,0,0,0,0,79
2018-03-20 07:36:00,75,3,0,91,0,0,0,0,0,0,23,0,0,19,0,0,0,0,26,0,0,0
2018-03-20 07:44:00,71,2,0,0,14,0,0,0,0,48,0,0,0,38,28,19,0,26,0,0,0,0
2018-03-20 07:52:00,50,0,0,0,14,7,0,27,0,71,34,0,19,0,28,0,0,0,0,0,0,0
2018-03-20 08:00:00,54,10,0,44,40,13,0,0,0,70,22,11,0,19,27,18,0,0,25,0,0,0
2018-03-20 08:08:00,72,5,21,43,46,7,0,52,0,0,0,0,0,18,53,0,0,0,25,0,0,0
2018-03-20 08:16:00,62,3,0,43,72,0,0,26,0,45,22,0,0,55,53,18,0,0,25,0,0,0
2018-03-20 08:24:00,73,3,0,0,39,7,0,0,0,23,32,0,0,0,0,0,0,0,0,0,0,73
2018-03-20 08:32:00,57,5,0,0,13,0,0,0,0,45,0,0,0,0,52,36,0,25,0,0,0,73
2018-03-20 08:40:00,67,4,21,62,26,6,0,25,0,44,32,0,0,0,26,35,18,24,0,0,0,0
2018-03-20 08:48:00,55,4,21,21,38,0,0,25,0,0,11,11,0,18,26,17,0,24,0,0,0,0
